DATE,OPEN,HIGH,LOW,CLOSE
6/9/2017,26038,26158,25559,25559
6/12/2017,25559,25559,24640,24840
6/13/2017,24880,25319,24840,25199
6/14/2017,25239,25479,25160,25359
6/15/2017,25359,25479,24960,25080
6/16/2017,25080,25279,25000,25120
6/19/2017,25279,25559,25199,25559
6/20/2017,25559,25719,25359,25359
6/21/2017,25399,25399,25080,25319
6/22/2017,25319,26198,25239,25838
6/23/2017,25838,26078,25719,25838
6/26/2017,25838,26078,25838,25878
6/27/2017,26038,26038,25479,25479
6/28/2017,25399,25599,25359,25439
6/29/2017,25439,25639,25279,25479
6/30/2017,25399,25958,25399,25878
7/3/2017,25958,27076,25958,26477
7/4/2017,26597,26757,26198,26238
7/5/2017,26238,26358,25918,26118
7/6/2017,26078,26517,26038,26318
7/7/2017,26557,26557,25878,25878
7/10/2017,25559,25918,25160,25319
7/11/2017,25319,25519,24640,25359
7/12/2017,25359,25479,24960,25199
7/13/2017,25160,25359,25080,25239
7/14/2017,25279,25599,25239,25239
7/17/2017,25279,25279,24441,24441
7/18/2017,24201,24401,23802,24001
7/19/2017,24281,24361,23402,23482
7/20/2017,23402,24121,23282,23922
7/21/2017,24041,24241,23642,23642
7/24/2017,23642,23642,23282,23362
7/25/2017,23402,23842,23362,23642
7/26/2017,23882,24281,23722,24041
7/27/2017,24121,24121,23762,23922
7/28/2017,23882,24441,23882,24041
7/31/2017,22763,23163,22364,22364
8/1/2017,21965,22763,21645,22204
8/2/2017,22044,22044,21366,21366
8/3/2017,21406,22084,21406,21805
8/4/2017,21965,22164,21805,22044
8/7/2017,22044,22164,21925,22005
8/8/2017,22044,22524,22005,22244
8/9/2017,22084,22404,21885,22244
8/10/2017,22124,22284,22044,22084
8/11/2017,22044,22404,21965,22204
8/14/2017,22204,22843,22204,22843
8/15/2017,23083,23083,22763,22923
8/16/2017,23003,23322,22883,23282
8/17/2017,23282,23322,22564,22684
8/18/2017,22524,22843,22484,22843
8/21/2017,22763,23003,22684,22684
8/22/2017,22763,23043,22723,22843
8/23/2017,22843,23083,22803,23003
8/24/2017,23003,23203,23003,23083
8/25/2017,23163,23322,23083,23322
8/28/2017,23402,23842,23282,23802
8/29/2017,23762,23882,23482,23482
8/30/2017,23482,23802,23402,23682
8/31/2017,23682,24161,23682,23842
9/1/2017,23922,23961,23682,23842
9/5/2017,23842,23842,23602,23682
9/6/2017,23642,23682,23442,23562
9/7/2017,23562,23642,22803,22883
9/8/2017,22883,22883,22684,22883
9/11/2017,22883,22963,22444,22444
9/12/2017,22564,22843,22444,22723
9/13/2017,22843,23003,22763,23003
9/14/2017,23083,23442,23043,23083
9/15/2017,23083,23522,23043,23442
9/18/2017,23522,23842,23522,23642
9/19/2017,23842,23842,23562,23642
9/20/2017,23642,23722,23402,23442
9/21/2017,23482,23642,23402,23442
9/22/2017,23482,23522,23003,23003
9/25/2017,23003,23003,22644,22723
9/26/2017,22763,23163,22604,23163
9/27/2017,23243,23282,22843,22843
9/28/2017,22843,23043,22723,22763
9/29/2017,22763,22883,22604,22843
10/2/2017,22923,23083,22684,22684
10/3/2017,22644,22723,22284,22524
10/4/2017,22564,22723,22484,22723
10/5/2017,22763,22763,22484,22484
10/6/2017,22404,22604,22404,22484
10/9/2017,22484,22763,22444,22524
10/10/2017,22604,23402,22524,23203
10/11/2017,23402,23402,22843,22923
10/12/2017,22843,23003,22604,22644
10/13/2017,22604,22843,22444,22604
10/16/2017,22484,22723,22284,22364
10/17/2017,22364,22484,22044,22124
10/18/2017,22124,22284,21525,21805
10/19/2017,21805,22005,21805,21925
10/20/2017,21965,22005,21605,21685
10/23/2017,21645,21725,21206,21326
10/24/2017,21326,21406,20687,20926
10/25/2017,20926,20926,19888,20008
10/26/2017,20287,20766,19888,20128
10/27/2017,20447,20447,18770,19409
10/30/2017,19409,19409,18051,18131
10/31/2017,18131,18890,17452,18490
11/1/2017,18450,18570,17572,17652
11/2/2017,17492,17851,16613,16853
11/3/2017,16773,18011,16733,17971
11/6/2017,18131,19009,18051,18610
11/7/2017,18610,18890,17891,18610
11/8/2017,18370,18770,18211,18770
11/9/2017,18770,18770,18211,18211
11/10/2017,18211,18570,18131,18370
11/13/2017,18370,18530,17931,18051
11/14/2017,18131,19089,18051,19049
11/15/2017,19089,19528,18810,19449
11/16/2017,19409,19528,19169,19249
11/17/2017,19249,19329,18770,18850
11/20/2017,18930,19009,18370,18490
11/21/2017,18610,18690,18290,18410
11/22/2017,18610,18890,18410,18890
11/23/2017,19049,19049,18490,18610
11/24/2017,18370,18850,18370,18610
11/27/2017,18770,19169,18730,19169
11/28/2017,19329,19409,18930,18969
11/29/2017,19009,19009,18730,18730
11/30/2017,18770,19449,18770,19009
12/1/2017,19089,19289,18930,19169
12/4/2017,19489,20487,19169,20487
12/5/2017,20846,21126,20128,20128
12/6/2017,20048,20886,19848,20647
12/7/2017,20926,21046,20168,20327
12/8/2017,20287,20327,19808,19888
12/11/2017,19568,19728,18770,18770
12/12/2017,18770,19169,17811,18850
12/13/2017,19169,19329,18930,19049
12/14/2017,18969,19089,18770,19089
12/15/2017,19009,19568,19009,19568
12/18/2017,19728,20008,19608,19648
12/19/2017,19808,20168,19528,19648
12/20/2017,19648,19808,19329,19409
12/21/2017,19409,19808,19409,19409
12/22/2017,19489,19568,18930,18930
12/25/2017,19049,19129,18850,19009
12/26/2017,19089,19409,18850,19289
12/27/2017,19169,19489,19129,19169
12/28/2017,19409,19409,19129,19249
12/29/2017,19169,19928,19009,19568
1/2/2018,19808,19888,19608,19688
1/3/2018,19808,20327,19768,20207
1/4/2018,20367,20647,20207,20567
1/5/2018,20567,20607,19968,20128
1/8/2018,19888,20287,19568,20207
1/9/2018,20168,21605,20168,21605
1/10/2018,22044,22604,21605,22005
1/11/2018,21965,22284,21406,22005
1/12/2018,21885,22524,21565,21885
1/15/2018,21805,22963,21565,22883
1/16/2018,22763,22883,21885,21885
1/17/2018,21565,21725,20367,20367
1/18/2018,19688,20367,19409,20367
1/19/2018,20527,20846,20327,20407
1/22/2018,20527,20926,20128,20806
1/25/2018,20727,20846,20088,20128
1/26/2018,20207,20607,20128,20327
1/29/2018,20367,21006,20367,20926
1/30/2018,20926,21006,20367,20766
1/31/2018,20687,21326,20128,20846
2/1/2018,21006,21006,20447,20487
2/2/2018,20647,20766,20327,20607
2/5/2018,20247,20367,19169,19169
2/6/2018,17931,19169,17851,18770
2/7/2018,19249,19888,19169,19369
2/8/2018,19329,19329,18330,18330
2/9/2018,17851,18131,17492,18051
2/12/2018,18370,18730,18171,18370
2/13/2018,18730,19089,18650,18930
2/21/2018,19169,19489,18850,19329
2/22/2018,19129,20048,18969,19608
2/23/2018,19928,20766,19928,20647
2/26/2018,20687,21006,19888,19888
2/27/2018,19808,20048,19369,19768
2/28/2018,19409,19648,19289,19409
3/1/2018,19409,20207,19209,19888
3/2/2018,19568,19888,19528,19648
3/5/2018,19568,19568,18650,18690
3/6/2018,18850,19648,18370,19648
3/7/2018,19489,20367,19409,19888
3/8/2018,19848,20327,19568,19568
3/9/2018,19688,19728,19329,19409
3/12/2018,19329,19409,18770,18810
3/13/2018,18770,19489,18530,19369
3/14/2018,19249,19568,18969,19089
3/15/2018,19009,19169,18650,19169
3/16/2018,19129,19129,18730,18730
3/19/2018,18969,19089,18650,18690
3/20/2018,18610,18930,18610,18690
3/21/2018,18770,18930,18610,18850
3/22/2018,18850,19089,18770,19009
3/23/2018,18610,18930,18450,18930
3/26/2018,18930,18930,18131,18131
3/27/2018,18211,18450,18211,18290
3/28/2018,18211,18290,18051,18290
3/29/2018,18091,18330,18091,18290
3/30/2018,18011,18211,17931,18211
4/2/2018,18290,18370,18091,18211
4/3/2018,18051,18131,17612,17771
4/4/2018,17731,18131,17731,18131
4/5/2018,18131,18131,17891,18051
4/6/2018,17971,18051,17771,17891
4/9/2018,17811,18211,17811,18211
4/10/2018,18290,18490,18051,18051
4/11/2018,18051,18131,17172,17452
4/12/2018,17412,17572,16653,16773
4/13/2018,16773,16773,15775,15775
4/16/2018,15615,15655,14976,15176
4/17/2018,15176,15894,15136,15894
4/18/2018,15615,15894,15535,15695
4/19/2018,15535,15535,14856,14856
4/20/2018,14936,15176,14457,14816
4/23/2018,14816,14816,13818,13818
4/24/2018,13418,13818,13299,13378
4/26/2018,13179,13578,12979,13059
4/27/2018,13019,13578,13019,13378
5/2/2018,12460,12779,12460,12460
5/3/2018,11741,12061,11621,11621
5/4/2018,11621,11941,11382,11422
5/7/2018,11502,11741,11422,11741
5/8/2018,11781,11821,11342,11342
5/9/2018,11302,12100,11302,12100
5/10/2018,12300,12460,11741,11901
5/11/2018,11901,12149,11818,11984
5/14/2018,12190,12190,11860,11942
5/15/2018,11901,12231,11860,11984
5/16/2018,11984,12149,11818,11818
5/17/2018,11818,11984,11570,11736
5/18/2018,11694,11818,11488,11570
5/21/2018,11446,11529,10826,10826
5/22/2018,10826,10909,10083,10083
5/23/2018,9752,10083,9380,10083
5/24/2018,10083,10124,9422,9711
5/25/2018,9669,9835,9463,9546
5/28/2018,9339,9752,8884,8884
5/29/2018,8512,9380,8471,9298
5/30/2018,9256,9546,8967,9174
5/31/2018,9546,9773,9454,9636
6/1/2018,9727,10273,9727,10273
6/4/2018,10727,10954,10636,10954
6/5/2018,11682,11682,11546,11682
6/6/2018,11818,11818,11364,11591
6/7/2018,11591,11636,11000,11182
6/8/2018,11000,11954,10818,11954
6/11/2018,11636,12500,11500,12091
6/12/2018,11773,12046,11454,11454
6/13/2018,11636,11818,11454,11636
6/14/2018,11864,12273,11818,12000
6/15/2018,12000,12091,11818,11909
6/18/2018,11909,12409,11454,11636
6/19/2018,11546,11636,10864,11091
6/20/2018,11364,11546,11046,11546
6/21/2018,11454,11454,11227,11273
6/22/2018,11273,11546,11091,11500
6/25/2018,11727,11727,11364,11364
6/26/2018,11364,11636,11182,11409
6/27/2018,11454,11954,11364,11454
6/28/2018,11454,11500,11000,11000
6/29/2018,11182,11227,11000,11000
7/2/2018,10909,10909,10273,10273
7/3/2018,10273,10318,9591,9591
7/4/2018,9591,9818,9273,9682
7/5/2018,9773,9773,9091,9136
7/6/2018,9091,9591,8909,9500
7/9/2018,9636,9727,9364,9454
7/10/2018,9454,9591,9136,9182
7/11/2018,9082,9091,8864,8864
7/12/2018,8727,9318,8654,9054
7/13/2018,9054,9364,9054,9136
7/16/2018,9273,9364,9054,9091
7/17/2018,9000,9182,9000,9182
7/18/2018,9273,9818,9136,9818
7/19/2018,10500,10500,10409,10500
7/20/2018,10636,10818,10318,10591
7/23/2018,10546,10636,10000,10000
7/24/2018,9909,10409,9909,10136
7/25/2018,10182,10364,9909,9909
7/26/2018,9909,10091,9818,9818
7/27/2018,9818,10091,9773,10000
7/30/2018,10046,10682,10000,10682
7/31/2018,10591,10773,10182,10227
8/1/2018,10273,10546,10182,10227
8/2/2018,10182,10227,9818,10046
8/3/2018,10046,10227,9864,9864
8/6/2018,10000,10000,9454,9500
8/7/2018,9364,9773,9364,9454
8/8/2018,9546,9636,9364,9409
8/9/2018,9364,9546,9364,9409
8/10/2018,9409,9500,9318,9409
8/13/2018,9727,10046,9727,10046
8/14/2018,10182,10318,9864,9864
8/15/2018,9909,10000,9682,9682
8/16/2018,9546,9909,9546,9727
8/17/2018,9909,9909,9546,9546
8/20/2018,9636,9682,9182,9318
8/21/2018,9318,9454,9273,9364
8/22/2018,9546,9636,9409,9409
8/23/2018,9409,9636,9364,9500
8/24/2018,9546,9954,9454,9773
8/27/2018,9818,10182,9818,10000
8/28/2018,10000,10091,9727,9773
8/29/2018,9727,9864,9636,9773
8/30/2018,9818,10091,9773,9954
8/31/2018,10000,10091,9773,9818
9/4/2018,9773,9818,9636,9682
9/5/2018,9636,9773,9591,9636
9/6/2018,9636,9682,9454,9500
9/7/2018,9500,9636,9409,9454
9/10/2018,9409,9727,9364,9546
9/11/2018,9546,9682,9500,9636
9/12/2018,9636,9818,9636,9727
9/13/2018,9818,10318,9682,10318
9/14/2018,10364,10636,10091,10091
9/17/2018,10091,10409,10091,10318
9/18/2018,10182,11000,10091,11000
9/19/2018,11182,11636,10954,11136
9/20/2018,11136,11409,11000,11364
9/21/2018,11364,11682,11182,11227
9/24/2018,11182,11409,11046,11182
9/25/2018,11000,11546,10954,11364
9/26/2018,11500,12000,11364,11636
9/27/2018,11773,11773,11500,11500
9/28/2018,11500,11773,11409,11500
10/1/2018,11500,12000,11409,11546
10/2/2018,11591,11727,11364,11409
10/3/2018,11454,11591,11000,11364
10/4/2018,11364,11500,11227,11454
10/5/2018,11454,11773,11364,11546
10/8/2018,11591,12136,11500,12091
10/9/2018,12091,12409,11954,11954
10/10/2018,12000,12046,11409,11409
10/11/2018,10818,11000,10636,10636
10/12/2018,10318,10727,10091,10636
10/15/2018,10636,10636,10136,10136
10/16/2018,10136,10454,10136,10364
10/17/2018,10727,10727,10409,10454
10/18/2018,10409,10636,10364,10591
10/19/2018,10364,10546,10182,10318
10/22/2018,10364,10454,10000,10000
10/23/2018,9909,9954,9318,9364
10/24/2018,9364,9546,9000,9000
10/25/2018,8636,8909,8454,8818
10/26/2018,9046,9409,8973,9091
10/29/2018,9000,9136,8864,9000
10/30/2018,8727,9082,8727,9018
10/31/2018,8391,8673,8391,8391
11/1/2018,8182,8182,7809,7809
11/2/2018,7682,7854,7264,7464
11/5/2018,7491,7909,7473,7909
11/6/2018,8000,8409,7927,7927
11/7/2018,7836,7982,7727,7727
11/8/2018,7900,7936,7773,7891
11/9/2018,7891,7891,7500,7518
11/12/2018,7500,7500,7182,7364
11/13/2018,7236,7364,7209,7218
11/14/2018,7218,7309,6909,6909
11/15/2018,6909,6909,6546,6546
11/16/2018,6636,6782,6636,6709
11/19/2018,6791,6927,6773,6873
11/20/2018,6818,7018,6736,6973
11/21/2018,6818,6991,6818,6936
11/22/2018,6954,6964,6727,6727
11/23/2018,6773,6773,6264,6318
11/26/2018,6364,6518,6364,6454
11/27/2018,6454,6518,6373,6409
11/28/2018,6373,6518,6364,6364
11/29/2018,6364,6446,6027,6036
11/30/2018,6009,6036,5727,6018
12/3/2018,6191,6436,6191,6436
12/4/2018,6654,6764,6564,6591
12/5/2018,6446,6582,6364,6509
12/6/2018,6509,6764,6454,6654
12/7/2018,6809,7082,6727,6973
12/10/2018,6973,6973,6827,6836
12/11/2018,6754,6827,6527,6591
12/12/2018,6600,6773,6600,6754
12/13/2018,6818,6854,6654,6691
12/14/2018,6691,6727,6591,6591
12/17/2018,6546,6627,6364,6364
12/18/2018,6273,6364,6246,6364
12/19/2018,6382,6564,6364,6364
12/20/2018,6364,6436,6346,6364
12/21/2018,6364,6364,6227,6227
12/24/2018,6227,6364,6009,6009
12/25/2018,5809,5900,5727,5818
12/26/2018,5818,5964,5418,5418
12/27/2018,5591,5791,5554,5791
12/28/2018,5954,6154,5909,5918
1/2/2019,5973,6073,5836,5873
1/3/2019,5782,5864,5627,5691
1/4/2019,5564,5709,5382,5609
1/7/2019,5773,5864,5654,5836
1/8/2019,5909,5909,5818,5854
1/9/2019,5882,6182,5882,6091
1/10/2019,6146,6318,6109,6236
1/11/2019,6236,6300,5909,6082
1/14/2019,6091,6409,6082,6136
1/15/2019,6182,6346,6164,6236
1/16/2019,6318,6318,6136,6154
1/17/2019,6154,6182,5991,6009
1/18/2019,6009,6100,5954,5954
1/21/2019,5954,6054,5909,5973
1/22/2019,5991,6036,5864,5864
1/23/2019,5864,5954,5818,5873
1/24/2019,5909,5964,5900,5909
1/25/2019,5909,6182,5900,6091
1/28/2019,6100,6227,6100,6100
1/29/2019,6109,6136,6046,6082
1/30/2019,6091,6118,6046,6046
1/31/2019,6091,6109,6000,6000
2/1/2019,6000,6036,5891,5891
2/11/2019,5954,6009,5900,5918
2/12/2019,5918,6327,5918,6327
2/13/2019,6636,6764,6546,6764
2/14/2019,6864,7091,6818,6909
2/15/2019,6800,7136,6746,7018
2/18/2019,7018,7100,6936,7000
2/19/2019,7000,7064,6818,6818
2/20/2019,6818,6836,6646,6700
2/21/2019,6727,6818,6664,6773
2/22/2019,6782,7246,6754,7246
2/25/2019,7546,7746,7454,7746
2/26/2019,7818,8264,7800,8100
2/27/2019,8091,8536,7864,8273
2/28/2019,8273,8446,7900,7918
3/1/2019,8173,8454,8000,8454
3/4/2019,8900,9046,8636,9046
3/5/2019,9091,9454,8873,9009
3/6/2019,8973,9091,8464,8700
3/7/2019,8646,8700,8364,8364
3/8/2019,8182,8409,8036,8409
3/11/2019,8546,8827,8546,8773
3/12/2019,9036,9036,8554,8591
3/13/2019,8636,8727,8364,8364
3/14/2019,8364,8546,8264,8546
3/15/2019,8536,8536,8182,8246
3/18/2019,8500,8627,8464,8473
3/19/2019,8473,8500,8273,8282
3/20/2019,8282,8500,8218,8318
3/21/2019,8482,8654,8327,8364
3/22/2019,8591,8591,8418,8509
3/25/2019,8364,8409,8254,8273
3/26/2019,8273,8391,8200,8236
3/27/2019,8327,8436,8282,8400
3/28/2019,8309,8846,8273,8646
3/29/2019,8718,8800,8546,8546
4/1/2019,8546,8627,8309,8336
4/2/2019,8409,8454,8300,8309
4/3/2019,8309,8454,8227,8446
4/4/2019,8527,8564,8418,8418
4/5/2019,8509,8546,8436,8436
4/8/2019,8436,8446,8327,8346
4/9/2019,8446,8446,8327,8327
4/10/2019,8291,8318,8236,8236
4/11/2019,8254,8327,8236,8264
4/12/2019,8309,8309,8254,8300
4/16/2019,8182,8200,7864,7864
4/17/2019,7864,7909,7318,7318
4/18/2019,7109,7182,6809,7000
4/19/2019,7000,7482,7000,7482
4/22/2019,7900,7920,7700,7700
4/23/2019,7600,7730,7600,7700
4/24/2019,7690,8030,7650,7990
4/25/2019,7990,8210,7930,7960
4/26/2019,7970,8060,7940,8000
5/2/2019,7950,8350,7900,8350
5/3/2019,8350,8590,8310,8360
5/6/2019,8250,8250,8090,8150
5/7/2019,8200,8230,8080,8150
5/8/2019,8010,8120,8000,8120
5/9/2019,8050,8130,8000,8000
5/10/2019,8080,8120,7990,8110
5/13/2019,8090,8300,8070,8210
5/14/2019,8120,8340,8120,8300
5/15/2019,8300,8350,8250,8270
5/16/2019,8270,8320,8210,8210
5/17/2019,8240,8250,8120,8120
5/20/2019,6995.7,7151.5,6987,7056.3
5/21/2019,7151.5,7151.5,7047.6,7047.6
5/22/2019,7064.9,7142.9,7047.6,7064.9
5/23/2019,7039,7134.2,7039,7108.2
5/24/2019,7108.2,7108.2,7013,7064.9
5/27/2019,7056.3,7359.3,7013,7186.1
5/28/2019,7238.1,7393.9,7238.1,7307.4
5/29/2019,7307.4,7385.3,7246.8,7264.1
5/30/2019,7229.4,7290,7160.2,7160.2
5/31/2019,7099.6,7160.2,7021.6,7039
6/3/2019,7021.6,7030.3,6761.9,6761.9
6/4/2019,6796.5,6883.1,6761.9,6770.6
6/5/2019,6848.5,6917.7,6727.3,6727.3
6/6/2019,6727.3,6753.2,6545.5,6614.7
6/7/2019,6623.4,6710,6606.1,6614.7
6/10/2019,6614.7,6744.6,6614.7,6710
6/11/2019,6744.6,6822.5,6718.6,6805.2
6/12/2019,6718.6,6822.5,6718.6,6735.9
6/13/2019,6710,6770.6,6701.3,6727.3
6/14/2019,6710,6770.6,6710,6770.6
6/17/2019,6761.9,6787.9,6649.4,6649.4
6/18/2019,6649.4,6701.3,6614.7,6666.7
6/19/2019,6710,6753.2,6640.7,6649.4
6/20/2019,6710,6787.9,6684,6684
6/21/2019,6684,6744.6,6675.3,6692.6
6/24/2019,6684,6744.6,6666.7,6666.7
6/25/2019,6666.7,6692.6,6562.8,6562.8
6/26/2019,6580.1,6623.4,6502.2,6502.2
6/27/2019,6502.2,6536.8,6355,6381
6/28/2019,6398.3,6424.2,6303,6424.2
7/1/2019,6458.9,6692.6,6458.9,6666.7
7/2/2019,6666.7,6753.2,6623.4,6640.7
7/3/2019,6640.7,6640.7,6502.2,6510.8
7/4/2019,6450.2,6519.5,6406.9,6493.5
7/5/2019,6493.5,6580.1,6415.6,6545.5
7/8/2019,6545.5,6554.1,6450.2,6476.2
7/9/2019,6476.2,6493.5,6458.9,6458.9
7/10/2019,6441.6,6502.2,6355,6355
7/11/2019,6355,6424.2,6251.1,6251.1
7/12/2019,6259.7,6363.6,6259.7,6320.3
7/15/2019,6320.3,6562.8,6285.7,6476.2
7/16/2019,6649.4,6727.3,6493.5,6606.1
7/17/2019,6666.7,6675.3,6588.7,6588.7
7/18/2019,6580.1,6658,6571.4,6597.4
7/19/2019,6623.4,6692.6,6623.4,6623.4
7/22/2019,6666.7,6666.7,6493.5,6493.5
7/23/2019,6493.5,6580.1,6484.8,6493.5
7/24/2019,6476.2,6571.4,6476.2,6484.8
7/25/2019,6484.8,6528.1,6467.5,6493.5
7/26/2019,6502.2,6536.8,6415.6,6415.6
7/29/2019,6476.2,6476.2,6320.3,6320.3
7/30/2019,6346.3,6355,6268.4,6303
7/31/2019,6320.3,6406.9,6320.3,6355
8/1/2019,6355,6389.6,6320.3,6329
8/2/2019,6320.3,6320.3,6259.7,6320.3
8/5/2019,6311.7,6320.3,6069.3,6103.9
8/6/2019,6086.6,6086.6,5887.4,5991.3
8/7/2019,6069.3,6077.9,5904.8,5904.8
8/8/2019,5904.8,5956.7,5870.1,5913.4
8/9/2019,5913.4,6000,5913.4,5974
8/12/2019,6008.7,6017.3,5930.7,5930.7
8/13/2019,5922.1,5922.1,5826.8,5844.2
8/14/2019,5887.4,5904.8,5844.2,5844.2
8/15/2019,5800.9,5826.8,5757.6,5826.8
8/16/2019,5844.2,5852.8,5740.3,5748.9
8/19/2019,5748.9,5800.9,5697,5714.3
8/20/2019,5714.3,5748.9,5688.3,5705.6
8/21/2019,5722.9,5852.8,5714.3,5852.8
8/22/2019,5922.1,6233.8,5913.4,6147.2
8/23/2019,6225.1,6294.4,6155.8,6155.8
8/26/2019,6069.3,6103.9,5922.1,5922.1
8/27/2019,5956.7,6026,5896.1,5939.4
8/28/2019,5930.7,5948.1,5844.2,5844.2
8/29/2019,5844.2,5887.4,5757.6,5783.6
8/30/2019,5826.8,5965.4,5800.9,5904.8
9/3/2019,5896.1,5956.7,5870.1,5870.1
9/4/2019,5870.1,5870.1,5766.2,5800.9
9/5/2019,5835.5,5844.2,5757.6,5757.6
9/6/2019,5800.9,5800.9,5705.6,5722.9
9/9/2019,5722.9,5766.2,5679.7,5740.3
9/10/2019,5679.7,5722.9,5584.4,5619
9/11/2019,5627.7,5748.9,5523.8,5748.9
9/12/2019,5748.9,5783.6,5679.7,5714.3
9/13/2019,5697,5722.9,5627.7,5636.4
9/16/2019,5636.4,5671,5558.4,5558.4
9/17/2019,5558.4,5697,5558.4,5636.4
9/18/2019,5636.4,5722.9,5619,5645
9/19/2019,5645,5705.6,5610.4,5619
9/20/2019,5619,5844.2,5619,5731.6
9/23/2019,5731.6,5783.6,5671,5671
9/24/2019,5653.7,5714.3,5645,5671
9/25/2019,5653.7,5697,5610.4,5610.4
9/26/2019,5627.7,5662.3,5601.7,5601.7
9/27/2019,5601.7,5705.6,5601.7,5662.3
9/30/2019,5662.3,5826.8,5653.7,5800.9
10/1/2019,5800.9,5956.7,5792.2,5939.4
10/2/2019,5991.3,6147.2,5974,6060.6
10/3/2019,6026,6138.5,5939.4,6138.5
10/4/2019,6190.5,6406.9,6155.8,6372.3
10/7/2019,6372.3,6398.3,6233.8,6285.7
10/8/2019,6303,6303,6190.5,6199.1
10/9/2019,6225.1,6363.6,6199.1,6233.8
10/10/2019,6320.3,6389.6,6242.4,6389.6
10/11/2019,6406.9,6528.1,6406.9,6415.6
10/14/2019,6476.2,6493.5,6337.7,6337.7
10/15/2019,6320.3,6337.7,6199.1,6199.1
10/16/2019,6233.8,6268.4,6060.6,6147.2
10/17/2019,6129.9,6225.1,6121.2,6207.8
10/18/2019,6147.2,6207.8,5982.7,5982.7
10/21/2019,5939.4,5982.7,5792.2,5818.2
10/22/2019,5800.9,6225.1,5800.9,6225.1
10/23/2019,6320.3,6424.2,6103.9,6103.9
10/24/2019,6199.1,6251.1,6147.2,6199.1
10/25/2019,6251.1,6303,6199.1,6233.8
10/28/2019,6398.3,6406.9,6268.4,6277.1
10/29/2019,6311.7,6311.7,6147.2,6147.2
10/30/2019,6147.2,6268.4,6103.9,6181.8
10/31/2019,6251.1,6519.5,6190.5,6190.5
11/1/2019,6190.5,6311.7,6190.5,6233.8
11/4/2019,6303,6303,6147.2,6164.5
11/5/2019,6164.5,6268.4,6138.5,6190.5
11/6/2019,6190.5,6467.5,6190.5,6363.6
11/7/2019,6406.9,6467.5,6372.3,6406.9
11/8/2019,6450.2,6467.5,6381,6381
11/11/2019,6363.6,6467.5,6320.3,6381
11/12/2019,6381,6822.5,6372.3,6822.5
11/13/2019,6839.8,6961,6710,6753.2
11/14/2019,6744.6,6995.7,6710,6787.9
11/15/2019,6770.6,6865.8,6666.7,6710
11/18/2019,6753.2,6848.5,6735.9,6839.8
11/19/2019,6969.7,7134.2,6935.1,7056.3
11/20/2019,7056.3,7099.6,6969.7,7013
11/21/2019,7004.3,7177.5,6961,7082.3
11/22/2019,7116.9,7134.2,6588.7,6588.7
11/25/2019,6597.4,6718.6,6458.9,6502.2
11/26/2019,6580.1,6632,6536.8,6562.8
11/27/2019,6623.4,6796.5,6580.1,6718.6
11/28/2019,6753.2,6796.5,6536.8,6606.1
11/29/2019,6623.4,6735.9,6588.7,6735.9
12/2/2019,6805.2,6917.7,6735.9,6796.5
12/3/2019,6813.9,7056.3,6744.6,6935.1
12/4/2019,6995.7,7082.3,6900.4,7013
12/5/2019,7004.3,7056.3,6796.5,6917.7
12/6/2019,6917.7,7021.6,6891.8,6952.4
12/9/2019,6952.4,7298.7,6952.4,7272.7
12/10/2019,7298.7,7333.3,7177.5,7264.1
12/11/2019,7272.7,7350.7,7134.2,7203.5
12/12/2019,7203.5,7324.7,7186.1,7324.7
12/13/2019,7359.3,7445.9,7255.4,7255.4
12/16/2019,7255.4,7316,7212.1,7290
12/17/2019,7290,7316,6935.1,7004.3
12/18/2019,6995.7,7064.9,6961,6987
12/19/2019,6987,7073.6,6987,7039
12/20/2019,7056.3,7264.1,7056.3,7238.1
12/23/2019,7238.1,7272.7,7064.9,7064.9
12/24/2019,7090.9,7160.2,7056.3,7064.9
12/25/2019,7125.5,7125.5,7013,7013
12/26/2019,7013,7090.9,6839.8,6839.8
12/27/2019,6874.5,6891.8,6735.9,6805.2
12/30/2019,6805.2,7013,6796.5,6883.1
12/31/2019,6969.7,6969.7,6640.7,6761.9
1/2/2020,6718.6,7090.9,6710,7090.9
1/3/2020,7099.6,7108.2,6891.8,6909.1
1/6/2020,6926.4,7056.3,6831.2,6943.7
1/7/2020,6943.7,7030.3,6857.1,6865.8
1/8/2020,6796.5,6883.1,6710,6813.9
1/9/2020,6891.8,7142.9,6891.8,7004.3
1/10/2020,7056.3,7142.9,7004.3,7004.3
1/13/2020,7047.6,7134.2,6857.1,6874.5
1/14/2020,6874.5,7030.3,6787.9,7013
1/15/2020,7090.9,7359.3,7073.6,7316
1/16/2020,7359.3,7445.9,7316,7376.6
1/17/2020,7376.6,7463.2,7186.1,7307.4
1/20/2020,7272.7,7290,7116.9,7186.1
1/21/2020,7229.4,7437.2,7212.1,7402.6
1/22/2020,7402.6,7870.1,7359.3,7774.9
1/30/2020,7619,7688.3,7402.6,7497.8
1/31/2020,7497.8,7549.8,7056.3,7056.3
2/3/2020,6753.2,7186.1,6597.4,7125.5
2/4/2020,7125.5,7186.1,6865.8,6883.1
2/5/2020,6926.4,6995.7,6900.4,6952.4
2/6/2020,6995.7,7203.5,6935.1,7151.5
2/7/2020,7151.5,7220.8,6995.7,7030.3
2/10/2020,6926.4,7073.6,6857.1,6943.7
