DATE, OPEN, HIGH, LOW, CLOSE
11/29/2002,4169.41,4206.8,4130.3,4169.41
12/6/2002,4851.67,4934.8,4850.8,4851.67
12/7/2002,4224.11,4341.1,4171,4224.11
12/8/2002,4221.56,4322.4,4212.7,4221.56
12/9/2002,4084.9,4210.7,4078.7,4084.9
12/11/2002,4085.05,4085,4013.9,4085.05
12/12/2002,3935.31,3982.3,3916,3935.31
12/13/2002,3878.07,3961.8,3839.4,3878.07
12/16/2002,3983.97,3987.9,3846.8,3983.97
12/17/2002,3908.71,3999.8,3906.1,3908.71
12/18/2002,3835.18,3911.4,3827.8,3835.18
12/19/2002,3841.41,3907.2,3803.4,3841.41
12/20/2002,3889.86,3893.3,3841.4,3889.86
12/23/2002,3936.87,3936.9,3887.6,3936.87
12/24/2002,3942.1,3957.7,3923.4,3942.1
12/27/2002,3829.39,3944.1,3822.2,3829.39
12/30/2002,3900.62,3903.7,3805.1,3900.62
12/31/2002,3940.36,3949.1,3890.7,3940.36
1/4/2003,3684.78,3691.8,3612.3,3684.78
1/5/2003,3880.13,3926,3875.3,3880.13
1/7/2003,3963.92,4040.7,3951.5,3963.92
1/8/2003,4098.43,4157,4096.7,4098.43
1/9/2003,4204.43,4222.1,4161.1,4204.43
1/10/2003,4169.19,4169.2,4094.2,4169.19
1/12/2003,4410.03,4410,4350.8,4410.03
1/13/2003,3948.27,4020.2,3921.9,3948.27
1/14/2003,3945.59,3983.8,3924.3,3945.59
1/15/2003,3887.75,3963.2,3880.1,3887.75
1/16/2003,3881.81,3900.8,3863.1,3881.81
1/17/2003,3820.57,3881.8,3820.6,3820.57
1/20/2003,3778.61,3853.4,3774.1,3778.61
1/21/2003,3736.69,3815,3736.7,3736.69
1/22/2003,3677.98,3752.8,3658.4,3677.98
1/23/2003,3622.16,3721.7,3622.2,3622.16
1/24/2003,3603.72,3665.2,3583.7,3603.72
1/27/2003,3480.83,3603.7,3460.3,3480.83
1/28/2003,3489.98,3538.5,3464.1,3489.98
1/29/2003,3483.79,3493.7,3391.5,3483.79
1/30/2003,3578.67,3579.6,3483.8,3578.67
1/31/2003,3567.41,3580.5,3510.6,3567.41
2/1/2003,4009.46,4009.5,3915.8,4009.46
2/4/2003,3753.41,3778.3,3682,3753.41
2/5/2003,3952.59,3952.6,3880.1,3952.59
2/6/2003,4129.28,4129.3,4048.1,4129.28
2/7/2003,4006.86,4025.8,3963.9,4006.86
2/9/2003,4204.36,4218.5,4193.3,4204.36
2/10/2003,4209.06,4209.1,4172,4209.06
2/12/2003,4378.94,4416.5,4359.9,4378.94
2/13/2003,3610.82,3640.7,3568.7,3610.82
2/14/2003,3611.9,3683.6,3601.5,3611.9
2/17/2003,3692.37,3692.4,3611.9,3692.37
2/18/2003,3729.54,3747,3669.6,3729.54
2/19/2003,3658.3,3738.5,3657.9,3658.3
2/20/2003,3687.25,3724.7,3655.8,3687.25
2/21/2003,3727.11,3727.1,3660.2,3727.11
2/24/2003,3701.84,3746.5,3699.8,3701.84
2/25/2003,3621.47,3701.8,3592.1,3621.47
2/26/2003,3593.29,3652,3558.8,3593.29
2/27/2003,3569.88,3627.4,3535.1,3569.88
2/28/2003,3655.58,3655.6,3553.6,3655.58
3/1/2003,4004.95,4027.6,3991.2,4004.95
3/2/2003,3689.36,3698.9,3567.4,3689.36
3/3/2003,3684.67,3714.9,3640.8,3684.67
3/4/2003,3771.05,3808.5,3744.4,3771.05
3/6/2003,4115.73,4129.3,4074.4,4115.73
3/7/2003,4024.8,4031.4,3980.3,4024.8
3/9/2003,4262.12,4279.1,4204.4,4262.12
3/10/2003,4274.04,4285.4,4206.8,4274.04
3/11/2003,4332.57,4338.1,4286.1,4332.57
3/12/2003,4392.02,4401.6,4373,4392.02
3/13/2003,3486.9,3489.1,3287,3486.9
3/14/2003,3601.83,3612.9,3486.9,3601.83
3/17/2003,3722.27,3774.3,3525.3,3722.27
3/18/2003,3747.28,3810.8,3714,3747.28
3/19/2003,3765.43,3828.3,3716.5,3765.43
3/20/2003,3765.66,3790.7,3715.8,3765.66
3/21/2003,3861.07,3881.7,3765.7,3861.07
3/24/2003,3743.27,3861.1,3734.1,3743.27
3/25/2003,3761.96,3782.8,3660.4,3761.96
3/26/2003,3793.12,3809.5,3735,3793.12
3/27/2003,3729.05,3793.1,3711.5,3729.05
3/28/2003,3708.53,3752.6,3695.7,3708.53
3/31/2003,3613.28,3708.5,3580.9,3613.28
4/2/2003,3590.09,3689.4,3590.1,3590.09
4/3/2003,3625.34,3684.7,3612.6,3625.34
4/4/2003,3814.36,3841.7,3751.7,3814.36
4/6/2003,4126.55,4143.5,4093.1,4126.55
4/7/2003,4021.5,4031.4,4001.3,4021.5
4/8/2003,4100.05,4147.4,4086.2,4100.05
4/9/2003,4248.83,4270.2,4240.7,4248.83
4/11/2003,4330.25,4352.6,4322.4,4330.25
4/12/2003,4378.21,4391.3,4371.5,4378.21
4/14/2003,3849.41,3857.4,3800.7,3849.41
4/15/2003,3916.85,3926.5,3849.4,3916.85
4/16/2003,3854.9,3967.8,3849.5,3854.9
4/17/2003,3889.22,3904.6,3826.1,3889.22
4/22/2003,3917.69,3924.2,3873.9,3917.69
4/23/2003,3966.45,3997.3,3917.7,3966.45
4/24/2003,3899.03,3977.8,3892.2,3899.03
4/25/2003,3870.2,3919.4,3859.9,3870.2
4/28/2003,3940.25,3943,3855.5,3940.25
4/29/2003,3927.82,3976.2,3915,3927.82
4/30/2003,3925.97,3943,3912.3,3925.97
5/2/2003,3678.72,3678.7,3569,3678.72
5/3/2003,3563.54,3625.3,3558.8,3563.54
5/6/2003,4104.25,4148.4,4083.1,4104.25
5/8/2003,4121.02,4131,4091.1,4121.02
5/9/2003,4257.2,4261,4227.1,4257.2
5/11/2003,4303.43,4327.5,4288.1,4303.43
5/12/2003,4367.03,4385.4,4337.7,4367.03
5/13/2003,3999.89,4008.8,3976.1,3999.89
5/14/2003,3975.02,4023.2,3971.7,3975.02
5/15/2003,4011.08,4020.3,3965.6,4011.08
5/16/2003,4049.01,4080.8,4011.1,4049.01
5/19/2003,3941.34,4049,3932.5,3941.34
5/20/2003,3971.61,3985,3928.4,3971.61
5/21/2003,3936.38,3971.6,3907.8,3936.38
5/22/2003,3990.45,3990.4,3936.4,3990.45
5/23/2003,3979.84,4012,3954,3979.84
5/27/2003,3992.38,4000.7,3920.2,3992.38
5/28/2003,4071.86,4073.1,3992.4,4071.86
5/29/2003,4083.59,4095.5,4044.4,4083.59
5/30/2003,4048.14,4096,4048.1,4048.14
6/1/2003,4001.37,4025.5,3930.9,4001.37
6/2/2003,3597.04,3689.7,3563.9,3597.04
6/3/2003,3555.42,3590.3,3526.1,3555.42
6/5/2003,4006.39,4007,3952.6,4006.39
6/6/2003,4150.79,4178.5,4104.3,4150.79
6/8/2003,4070.42,4121,4044.9,4070.42
6/10/2003,4270.1,4286,4260.2,4270.1
6/11/2003,4324.19,4337.7,4283.4,4324.19
6/13/2003,4134.12,4180.1,4124.9,4134.12
6/16/2003,4152.9,4174.3,4112.4,4152.9
6/17/2003,4190.36,4199.1,4152.9,4190.36
6/18/2003,4207.01,4218.8,4172.8,4207.01
6/19/2003,4131.46,4210.8,4128.7,4131.46
6/20/2003,4160.14,4169.1,4119,4160.14
6/23/2003,4087.89,4160.1,4081.3,4087.89
6/24/2003,4060.93,4094.9,4052.4,4060.93
6/25/2003,4067.86,4089.9,4049.8,4067.86
6/26/2003,4041.67,4077.2,4029.2,4041.67
6/27/2003,4067.84,4073.1,4040.8,4067.84
6/30/2003,4031.17,4099,4021.6,4031.17
7/1/2003,3957.39,4015.4,3925.4,3957.39
7/2/2003,3599.16,3639.1,3568.4,3599.16
7/3/2003,3491.59,3555.4,3467.2,3491.59
7/4/2003,3935.82,3962.2,3814.4,3935.82
7/5/2003,3992.9,4038.5,3981.7,3992.9
7/7/2003,4074.77,4076.8,4021.1,4074.77
7/8/2003,4095.56,4095.6,4059.7,4095.56
7/10/2003,4271.96,4275.6,4241.7,4271.96
7/11/2003,4376.87,4389.2,4325.9,4376.87
7/14/2003,4127.64,4135.9,4058.1,4127.64
7/15/2003,4102.5,4135.6,4102.5,4102.5
7/16/2003,4077.13,4132,4077.1,4077.13
7/17/2003,4056.57,4082.6,4031.9,4056.57
7/18/2003,4073.2,4090.3,4056.6,4073.2
7/21/2003,4044.28,4097.9,4043.8,4044.28
7/22/2003,4079.75,4079.7,4043.5,4079.75
7/23/2003,4086.49,4115.2,4077.9,4086.49
7/24/2003,4149.6,4155.2,4086.5,4149.6
7/25/2003,4131.18,4149.6,4116.3,4131.18
7/28/2003,4148.82,4183,4131.2,4148.82
7/29/2003,4137.01,4164.4,4125,4137.01
7/30/2003,4141.17,4159.3,4131.7,4141.17
7/31/2003,4157.02,4171,4114.1,4157.02
8/1/2003,3924.82,3957.4,3906.8,3924.82
8/4/2003,3868.79,3935.8,3868.5,3868.79
8/5/2003,3928.87,3992.9,3919.5,3928.87
8/7/2003,4073.6,4088.2,4051.4,4073.6
8/8/2003,4147.79,4160.7,4095.6,4147.79
8/9/2003,4292.09,4298,4270.9,4292.09
8/10/2003,4268.59,4315.6,4257.5,4268.59
8/12/2003,4359.84,4367.3,4338.3,4359.84
8/13/2003,4180.68,4216.8,4175.1,4180.68
8/14/2003,4237.83,4242.8,4180.7,4237.83
8/15/2003,4247.34,4266.4,4233.5,4247.34
8/18/2003,4272.12,4272.6,4244.6,4272.12
8/19/2003,4250.82,4286.9,4246.3,4250.82
8/20/2003,4217.36,4254.4,4196.5,4217.36
8/21/2003,4223.48,4250.4,4217.1,4223.48
8/22/2003,4225.89,4265.3,4222,4225.89
8/26/2003,4177.36,4227.8,4171.6,4177.36
8/27/2003,4206.39,4214.3,4177.4,4206.39
8/28/2003,4197.97,4229,4182.5,4197.97
8/29/2003,4161.06,4227.7,4161.1,4161.06
9/1/2003,3933.98,3942.5,3865.8,3933.98
9/4/2003,3861.42,3907.1,3824.5,3861.42
9/5/2003,3969.35,3974.5,3912.8,3969.35
9/6/2003,4129.09,4150.8,4101.1,4129.09
9/7/2003,4054.69,4086.6,4048.6,4054.69
9/9/2003,4263.91,4293.7,4254.3,4263.91
9/10/2003,4313.88,4316.8,4259.2,4313.88
9/12/2003,4379.58,4407.5,4360.7,4379.58
9/15/2003,4260.92,4277,4244,4260.92
9/16/2003,4298.98,4301.9,4259.5,4298.98
9/17/2003,4292.96,4329.6,4293,4292.96
9/18/2003,4314.7,4314.7,4284.4,4314.7
9/19/2003,4257.01,4321,4244.8,4257.01
9/22/2003,4228.15,4251.4,4198.2,4228.15
9/23/2003,4221.71,4251.4,4200.8,4221.71
9/24/2003,4236.39,4265.3,4223.4,4236.39
9/25/2003,4202.18,4225.4,4176.5,4202.18
9/26/2003,4157.13,4201.9,4146.4,4157.13
9/29/2003,4142.72,4190.7,4135.9,4142.72
9/30/2003,4091.31,4164,4081.8,4091.31
10/1/2003,3974.12,3997.2,3926,3974.12
10/2/2003,3579.07,3626.4,3568.1,3579.07
10/3/2003,3436.05,3502.4,3434.5,3436.05
10/4/2003,3803.27,3870.7,3803.2,3803.27
10/6/2003,4113.01,4132.4,4108.6,4113.01
10/7/2003,4028.76,4068.2,4014.5,4028.76
10/9/2003,4252.08,4263.6,4240.7,4252.08
10/10/2003,4311.02,4327,4291.4,4311.02
10/11/2003,4341.76,4373.9,4338.6,4341.76
10/12/2003,4335.39,4379.3,4312.5,4335.39
10/13/2003,4362.34,4362.3,4328,4362.34
10/14/2003,4334.09,4375,4323.9,4334.09
10/15/2003,4368.82,4393.8,4341,4368.82
10/16/2003,4339.68,4371.2,4326.4,4339.68
10/17/2003,4343.97,4360.1,4334.5,4343.97
10/20/2003,4347.55,4370.4,4329.4,4347.55
10/21/2003,4352.31,4377.6,4347.1,4352.31
10/22/2003,4285.63,4359.4,4266.1,4285.63
10/23/2003,4240.22,4277.6,4212.5,4240.22
10/24/2003,4239,4248.7,4219,4239
10/27/2003,4251.31,4267,4238.1,4251.31
10/28/2003,4272.93,4280.1,4255.6,4272.93
10/29/2003,4265.65,4293.1,4256.2,4265.65
10/30/2003,4300.93,4332.9,4260.3,4300.93
10/31/2003,4287.59,4292.3,4274,4287.59
11/2/2003,3669.21,3675,3579.1,3669.21
11/3/2003,3452.73,3468.5,3400.3,3452.73
11/4/2003,3808.08,3871.4,3803.3,3808.08
11/6/2003,4150.15,4162.1,4113,4150.15
11/7/2003,4058.14,4064.2,4013.7,4058.14
11/8/2003,4176.66,4181.7,4147.8,4176.66
11/9/2003,4242.19,4266.2,4227.2,4242.19
11/11/2003,4345.07,4349.2,4313.5,4345.07
11/12/2003,4331.27,4347.2,4316.2,4331.27
11/13/2003,4373.04,4406.8,4361.2,4373.04
11/14/2003,4396.99,4411.3,4375.1,4396.99
11/17/2003,4338.88,4390.7,4337.3,4338.88
11/18/2003,4354.7,4375.3,4339.6,4354.7
11/19/2003,4327.35,4340.3,4316.1,4327.35
11/20/2003,4307.98,4356.5,4270.5,4307.98
11/21/2003,4319.02,4324,4295.6,4319.02
11/24/2003,4382.35,4384.5,4320.8,4382.35
11/25/2003,4388.75,4409.4,4378.1,4388.75
11/26/2003,4370.35,4423.6,4366.7,4370.35
11/27/2003,4361.09,4390.4,4350.7,4361.09
11/28/2003,4342.6,4380.2,4333.2,4342.6
12/2/2003,3616.12,3669.2,3613.3,3616.12
12/3/2003,3287.04,3466.4,3277.5,3287.04
12/5/2003,3987.44,3991,3941.1,3987.44
12/6/2003,4161.26,4193.6,4150,4161.26
12/8/2003,4185.57,4203.5,4170.9,4185.57
12/9/2003,4237.81,4276.2,4229.6,4237.81
12/11/2003,4371.25,4372.7,4336.2,4371.25
12/12/2003,4347.64,4366.8,4329.8,4347.64
12/15/2003,4347.99,4397.2,4348,4347.99
12/16/2003,4332.96,4351,4329,4332.96
12/17/2003,4354.23,4366.5,4333.1,4354.23
12/18/2003,4397.26,4402.7,4347.7,4397.26
12/19/2003,4412.28,4427.8,4389,4412.28
12/22/2003,4423.98,4431.5,4392.4,4423.98
12/23/2003,4440.87,4440.9,4411.5,4440.87
12/24/2003,4444.7,4457.4,4432.9,4444.7
12/29/2003,4457.49,4460.9,4432.8,4457.49
12/30/2003,4470.38,4477,4452.8,4470.38
12/31/2003,4476.87,4491.8,4470.7,4476.87
1/3/2004,4537,4540.7,4493.2,4537
1/4/2004,4410.71,4419.4,4385.1,4410.71
1/6/2004,4422.68,4448.4,4411.4,4422.68
1/7/2004,4424.72,4487.9,4424.7,4424.72
1/9/2004,4502.05,4502.4,4460.8,4502.05
1/10/2004,4659.65,4663.9,4571.4,4659.65
1/11/2004,4673.79,4681.6,4629.6,4673.79
1/12/2004,4735.68,4748.6,4703.1,4735.68
1/13/2004,4440.14,4477.4,4436.6,4440.14
1/14/2004,4461.39,4464.5,4431.1,4461.39
1/15/2004,4456.08,4474,4443.3,4456.08
1/16/2004,4487.88,4491.7,4457.2,4487.88
1/19/2004,4518.14,4526.3,4487.7,4518.14
1/20/2004,4499.27,4527.5,4498.5,4499.27
1/21/2004,4511.18,4511.2,4486.9,4511.18
1/22/2004,4476.79,4531.4,4476.8,4476.79
1/23/2004,4460.81,4483,4438.6,4460.81
1/26/2004,4445.48,4482.5,4432.9,4445.48
1/27/2004,4447,4479.5,4444.8,4447
1/28/2004,4468.12,4474.2,4426.8,4468.12
1/29/2004,4411.53,4466.7,4410.2,4411.53
1/30/2004,4390.68,4436.2,4390.7,4390.68
2/1/2004,4510.18,4518,4477.8,4510.18
2/2/2004,4381.37,4411.6,4366.9,4381.37
2/3/2004,4540.11,4559.2,4522.7,4540.11
2/4/2004,4465.61,4471.3,4408,4465.61
2/6/2004,4422.8,4462.1,4422.8,4422.8
2/7/2004,4407.4,4430.9,4398.3,4407.4
2/8/2004,4415.73,4419.8,4390.9,4415.73
2/9/2004,4518.58,4531.9,4487.5,4518.58
2/11/2004,4693.2,4696.9,4675.6,4693.2
2/12/2004,4751.19,4758.5,4733.3,4751.19
2/13/2004,4412.01,4423.9,4379.8,4412.01
2/16/2004,4408.12,4412.9,4389.9,4408.12
2/17/2004,4461.49,4465,4397.3,4461.49
2/18/2004,4442.9,4468.9,4442.9,4442.9
2/19/2004,4515.57,4517.3,4444.8,4515.57
2/20/2004,4515.04,4549.6,4499.2,4515.04
2/23/2004,4524.31,4556.4,4520.7,4524.31
2/24/2004,4496.76,4537.5,4476.7,4496.76
2/25/2004,4507.55,4513.9,4478.7,4507.55
2/26/2004,4515.89,4526.9,4500.5,4515.89
2/27/2004,4492.21,4556.9,4492.2,4492.21
3/2/2004,4390.58,4392.1,4357.4,4390.58
3/3/2004,4525.13,4539.3,4508.1,4525.13
3/6/2004,4435.41,4435.4,4400.7,4435.41
3/8/2004,4429.68,4429.7,4408.1,4429.68
3/9/2004,4550.84,4553.4,4508.3,4550.84
3/11/2004,4718.46,4723.6,4704.4,4718.46
3/12/2004,4747.89,4771.2,4734.8,4747.89
3/15/2004,4412.93,4471.2,4412.9,4412.93
3/16/2004,4428.9,4438.7,4394.6,4428.9
3/17/2004,4456.8,4463,4412.8,4456.8
3/18/2004,4397.87,4460,4397.9,4397.87
3/19/2004,4417.74,4428.2,4402.5,4417.74
3/22/2004,4333.77,4415.2,4319.5,4333.77
3/23/2004,4318.51,4360.6,4318.5,4318.51
3/24/2004,4309.45,4341.4,4291.3,4309.45
3/25/2004,4373.63,4373.6,4316.6,4373.63
3/26/2004,4357.53,4386.9,4345,4357.53
3/29/2004,4406.73,4417.2,4358,4406.73
3/30/2004,4412.82,4415.9,4393.5,4412.82
3/31/2004,4385.67,4427.2,4382.8,4385.67
4/2/2004,4398.46,4409.3,4369.1,4398.46
4/3/2004,4559.07,4562.8,4524.7,4559.07
4/5/2004,4547.23,4553.8,4500.9,4547.23
4/6/2004,4454.45,4457,4428.3,4454.45
4/8/2004,4408.07,4429.3,4376.8,4408.07
4/10/2004,4681.76,4701.5,4676,4681.76
4/11/2004,4728.26,4728.3,4698.2,4728.26
4/13/2004,4515.78,4525,4498.3,4515.78
4/14/2004,4485.42,4513.9,4456.2,4485.42
4/15/2004,4505.5,4512.1,4478.3,4505.5
4/16/2004,4537.28,4540.2,4505.1,4537.28
4/19/2004,4546.22,4548.2,4519.8,4546.22
4/20/2004,4569.02,4581.7,4548.1,4569.02
4/21/2004,4539.87,4551.3,4527.2,4539.87
4/22/2004,4571.83,4575.6,4524.5,4571.83
4/23/2004,4569.95,4601.6,4565.3,4569.95
4/26/2004,4571.85,4586.9,4566.3,4571.85
4/27/2004,4575.68,4582.3,4550.2,4575.68
4/28/2004,4524.48,4584.5,4524.5,4524.48
4/29/2004,4519.53,4540.8,4494.6,4519.53
4/30/2004,4489.69,4529,4489.7,4489.69
5/1/2004,4513.25,4515.2,4494.9,4513.25
5/2/2004,4384.35,4404,4378.4,4384.35
5/3/2004,4547.08,4566.2,4521.5,4547.08
5/4/2004,4480.7,4483.1,4451.4,4480.7
5/5/2004,4569.53,4573.7,4528.6,4569.53
5/7/2004,4403.28,4423.3,4403.3,4403.28
5/8/2004,4413.37,4432.5,4413.4,4413.37
5/10/2004,4707.14,4714.9,4674.6,4707.14
5/11/2004,4739.78,4761.9,4728,4739.78
5/13/2004,4453.81,4454.1,4415.4,4453.81
5/14/2004,4441.79,4452.6,4412.3,4441.79
5/17/2004,4403.02,4431.8,4363,4403.02
5/18/2004,4414.41,4422.1,4403.9,4414.41
5/19/2004,4471.8,4471.8,4418,4471.8
5/20/2004,4428.71,4470.9,4418.8,4428.71
5/21/2004,4431.43,4453.5,4414.4,4431.43
5/24/2004,4428.87,4466.5,4427.3,4428.87
5/25/2004,4418,4424.9,4396.6,4418
5/26/2004,4438.29,4460.6,4415.3,4438.29
5/27/2004,4453.62,4470.3,4429,4453.62
5/28/2004,4430.69,4471.3,4423.1,4430.69
6/1/2004,4505.22,4522.9,4489.9,4505.22
6/2/2004,4402.72,4407.5,4384.1,4402.72
6/4/2004,4472.82,4495.2,4462,4472.82
6/5/2004,4516.17,4571.1,4511.7,4516.17
6/7/2004,4370.74,4414.3,4365.3,4370.74
6/8/2004,4337.88,4411.8,4337.9,4337.88
6/9/2004,4563.78,4569.5,4547.1,4563.78
6/10/2004,4706.34,4713.4,4689.2,4706.34
6/12/2004,4722.8,4735.8,4707.1,4722.8
6/14/2004,4433.17,4484.1,4430.3,4433.17
6/15/2004,4458.61,4462.3,4434.5,4458.61
6/16/2004,4491.13,4508.3,4454.8,4491.13
6/17/2004,4493.29,4504.7,4482,4493.29
6/18/2004,4505.81,4510.5,4474.4,4505.81
6/21/2004,4502.18,4511.1,4485.1,4502.18
6/22/2004,4468.49,4501.7,4459.8,4468.49
6/23/2004,4486.73,4498.1,4469.2,4486.73
6/24/2004,4503.19,4516.7,4488.7,4503.19
